MJD,mag,mag_err
60126.200961,18.074,0.097
60124.256921,18.291,0.102
60116.19441,18.267,0.08
60114.255648,18.431,0.073
60112.216597,18.558,0.102
60109.227859,18.705,0.115
60105.225127,18.826,0.083
60103.185787,18.982,0.119
60101.185093,19.214,0.159
60099.190116,18.957,0.186
60089.256933,19.42,0.155
60087.311273,19.433,0.135
60085.215428,19.292,0.146
60083.197199,19.425,0.14
60061.357662,19.479,0.166
60059.317454,19.532,0.187
60055.297396,19.635,0.195
60051.31897,19.513,0.161
