MJD,mag,uncert
# TNSAN 2023-123
60083.25208333,16.0,0.3
# TNSAN 2023-125
60082.89167,17.3,0
60083.25556,15.3,0
# TNSAN 2023-128
60083.15902778,15.5,0
# TNSAN 2023-130
60082.85347222,17.7,0.1
60082.88402778,17.6,0.1
60083.55763889,15.1,0.1
60083.58472222,15.2,0.1
60083.61388889,15.2,0.1
60083.67291667,15.1,0.1
