MJD,mag,mag_err
60516.976668,14.583,0.006
60516.979916,14.663,0.006
60516.986145,14.648,0.006
60516.996687,14.613,0.007
60517.975181,14.566,0.006
60517.978369,14.565,0.006
60517.983866,14.675,0.006
60517.994337,14.702,0.006
60517.995714,14.688,0.006
60517.998901,14.685,0.006
60518.005252,14.663,0.006
60518.015326,14.662,0.006
60520.999822,14.714,0.006
60521.003027,14.724,0.006
60521.00861,14.707,0.006
60521.022441,14.708,0.006
