MJD,mag,mag_err
60208.844180000015,14.349,0.045
60213.60287000006,14.301,0.018
60221.605339999776,14.415,0.015
60222.69401999982,14.481,0.013
60223.59489999991,14.354,0.017
60226.06596999988,14.11,0.1
60226.59243000019,14.504,0.02
