MJD,mag,uncert
60090.933067000005,10.972,0.002
60090.93451400008,10.984,0.002
60090.93597200001,10.975,0.002
60090.93743100017,10.972,0.002
60090.9388890001,10.973,0.002
60090.940347000025,10.982,0.002
60090.94180600019,10.973,0.002
60090.94325200003,10.978,0.002
60090.958298999816,11.056,0.045
60090.95869199978,11.066,0.054
60090.95909699984,11.06,0.058
60090.959501999896,11.049,0.057
60090.95990699995,11.027,0.035
60090.96030100016,11.077,0.055
60091.02427599998,10.961,0.048
60091.09781999979,11.061,0.003
60091.14710099995,11.076,0.013
60091.152193000074,11.057,0.010
60091.15767699992,11.063,0.008
60091.1612999998,10.962,0.003
60091.16334100021,11.07,0.008
60091.16914599994,11.07,0.008
60091.17464300012,11.07,0.008
60091.175210000016,10.97,0.003
60091.18032900011,11.068,0.008
60091.18796399981,11.061,0.008
60091.19417899987,11.056,0.008
60091.19919000007,10.949,0.033
60091.19975600019,11.066,0.008
60091.203160000034,10.945,0.035
60091.20368999988,10.966,0.003
60091.20476000011,10.979,0.010
60091.205539999995,11.077,0.008
60091.21121300012,11.064,0.008
60091.21684100013,11.055,0.008
60091.21828000015,10.966,0.003
60091.2225589999,11.069,0.008
60091.229263999965,11.083,0.008
60091.23242999986,10.96,0.003
60091.236440000124,11.034,0.003
60091.23650600016,11.076,0.008
60091.24216300016,11.071,0.008
60091.24787000008,11.051,0.008
60091.25343400007,11.054,0.008
60091.25912800012,11.038,0.008
60091.260799999814,10.96,0.003
60091.26483300002,11.017,0.008
60091.27081899997,11.069,0.008
60091.27475999994,10.968,0.003
60091.278553000186,11.049,0.008
60091.284382999875,11.043,0.008
60091.28894999996,10.953,0.003
60091.289927999955,11.07,0.008
60091.295630000066,11.069,0.007
60091.303290000185,10.96,0.003
60091.30342500005,11.068,0.007
60091.30950300023,11.084,0.007
60091.315192999784,11.07,0.007
60091.31723000016,10.948,0.003
60091.32086399989,11.043,0.007
60091.32655900018,11.055,0.007
60091.331460000016,10.96,0.003
60091.332214999944,11.081,0.007
60091.33789499989,11.067,0.007
60091.34467800008,11.059,0.007
60091.35159200011,11.04,0.007
60091.82278899988,10.976,0.021
60091.82332199998,10.976,0.021
60091.82385399984,10.966,0.020
60091.82438699994,10.959,0.020
60091.8249189998,10.969,0.019
60091.82545100013,10.965,0.020
60091.82598400023,10.961,0.019
60091.82651600009,10.976,0.019
60091.82704900019,10.964,0.019
60091.82758100005,10.962,0.019
60091.82811299991,10.968,0.019
60091.82864600001,10.96,0.019
60091.82917799987,10.966,0.019
60091.82971099997,10.969,0.019
60091.83024299983,10.974,0.019
60091.87376999995,10.95,0.02
60091.924777999986,11.1149,0.0022
60091.9351499998,11.022,0.002
60091.93660899997,11.001,0.002
60091.93806699989,10.977,0.002
60091.93951399997,11.003,0.002
60091.940983999986,10.974,0.002
60091.94243100006,10.975,0.002
60091.94388899999,10.994,0.002
60091.94843700016,11.041,0.122
60091.9488309999,11.046,0.105
60091.948989999946,10.988,0.006
60091.94923599996,11.077,0.020
60091.949641000014,11.018,0.067
60091.95004600007,11.034,0.075
60091.95043999981,11.048,0.004
60091.95252999989,10.968,0.006
60091.95864999993,10.955,0.006
60091.96476999996,10.967,0.005
60091.965960000176,10.945,0.003
60091.97089,10.957,0.005
60091.976999999955,10.94,0.007
60091.986730000004,10.965,0.005
60091.99285000004,10.955,0.006
60091.99897000007,10.957,0.005
60092.00509000011,10.965,0.005
60092.01478999993,10.964,0.006
60092.14832499996,10.987,0.012
60092.152441999875,10.98,0.007
60092.15460000001,10.978,0.006
60092.15730800014,10.99,0.006
60092.157850000076,10.98,0.006
60092.16110000014,10.983,0.006
60092.162525999825,10.976,0.006
60092.16435999982,10.981,0.005
60092.16760999989,10.989,0.005
60092.1677910001,10.978,0.006
60092.170859999955,10.976,0.005
60092.1741200001,10.985,0.005
60092.17471300019,10.973,0.007
60092.177410000004,10.98,0.005
60092.18066000007,10.978,0.005
60092.18071699981,10.975,0.006
60092.183920000214,10.974,0.005
60092.18437999999,10.955,0.003
60092.186185,10.986,0.005
60092.19128500018,10.986,0.005
60092.19655600004,10.986,0.004
60092.19866000023,10.955,0.003
60092.20180399995,10.982,0.004
60092.2071130001,10.991,0.004
60092.212342999876,10.983,0.004
60092.21284999978,10.955,0.003
60092.21843599994,10.979,0.004
60092.225165000185,10.985,0.004
60092.226939999964,10.955,0.003
60092.23043600004,10.992,0.004
60092.23567799991,10.981,0.004
60092.240894000046,10.984,0.004
60092.24118999997,10.96,0.003
60092.24617299996,10.984,0.004
60092.25145700015,11.001,0.004
60092.25560999988,10.959,0.003
60092.25667699985,10.979,0.004
60092.262904,10.988,0.004
60092.27009999985,10.947,0.003
60092.270105999894,10.991,0.005
60092.27575400006,10.985,0.005
60092.28080199985,10.959,0.005
60092.284380000085,10.962,0.003
60092.28615299985,10.992,0.005
60092.2911609998,10.973,0.005
60092.2959929998,11.019,0.006
60092.298719999846,10.955,0.003
60092.30177599983,10.978,0.005
60092.306522000115,10.976,0.005
60092.314999999944,10.968,0.005
60092.32009699987,10.992,0.005
60092.32761099981,10.978,0.004
60092.333432999905,10.985,0.004
60092.33867199998,10.978,0.004
60092.343907999806,10.982,0.004
60092.348964999896,10.984,0.004
60092.35436999984,10.976,0.004
60092.36014600005,10.976,0.004
60092.3665339998,10.985,0.004
60092.37275899993,10.98,0.004
60092.37801899994,10.993,0.004
60092.383249999955,10.983,0.004
60092.388511999976,10.974,0.004
60092.39377699979,10.979,0.004
60092.39899200015,10.972,0.004
60092.404260000214,10.987,0.004
60092.411214999855,10.972,0.004
60092.41712500015,10.973,0.004
60092.422358000185,10.982,0.004
60092.42741600005,10.981,0.004
60092.43267699983,10.983,0.004
60092.43819899997,10.973,0.004
60092.44664900005,10.973,0.004
60092.45225800015,10.982,0.004
60092.45737699978,10.972,0.004
60092.46226500021,10.977,0.005
60092.46720100008,10.98,0.009
60092.58146099979,10.907,0.038
60092.581588999834,10.948,0.040
60092.58171800012,10.935,0.038
60092.58184600016,10.965,0.034
60092.91159000015,10.966,0.005
60092.93164000008,10.974,0.006
60092.93275499996,11.035,0.002
60092.934212999884,11.004,0.002
60092.9356829999,10.996,0.002
60092.93714099983,10.962,0.003
60092.938599999994,10.955,0.005
60092.94005799992,10.91,0.008
60092.941515999846,10.991,0.007
60092.94297500001,10.975,0.005
60093.1462340001,10.968,0.014
60093.14936499996,11.0,0.010
60093.15289299982,10.983,0.009
60093.156200000085,10.995,0.009
60093.1595040001,10.995,0.009
60093.16285600001,10.997,0.009
60093.1642,10.967,0.006
60093.16617400013,11.001,0.008
60093.16746000014,10.97,0.006
60093.17071999982,10.96,0.006
60093.1709139999,11.0,0.009
60093.17229000013,10.952,0.003
60093.17396999989,10.963,0.006
60093.17551199999,10.992,0.008
60093.177219999954,10.961,0.006
60093.178290000185,10.902,0.006
60093.17882000003,10.988,0.008
60093.1804800001,10.959,0.006
60093.18215700006,10.99,0.008
60093.182779999916,10.95,0.003
60093.183730000164,10.963,0.006
60093.18553399993,10.993,0.008
60093.18698999984,10.96,0.006
60093.18891600007,10.991,0.008
60093.19023999991,10.97,0.006
60093.192228000145,10.991,0.008
60093.19321999978,10.955,0.003
60093.19350000005,10.971,0.006
60093.19552099984,10.992,0.008
60093.1989099998,10.985,0.008
60093.19935999997,10.94,0.028
60093.20226200018,10.985,0.008
60093.20374999987,10.947,0.003
60093.20558700012,10.991,0.009
60093.20885499986,10.989,0.009
60093.21228200011,10.99,0.008
60093.214159999974,10.964,0.003
60093.21757300012,10.998,0.009
60093.221359000076,10.992,0.009
60093.22465399979,11.006,0.009
60093.224719999824,10.956,0.003
60093.228062000126,10.983,0.008
60093.231387000065,10.991,0.008
60093.234670999926,10.995,0.008
60093.23531999998,10.954,0.003
60093.2380570001,10.967,0.009
60093.241276999936,10.994,0.009
60093.24476899998,10.961,0.009
60093.24580000015,10.943,0.003
60093.2481300002,10.976,0.010
60093.25146599999,10.953,0.009
60093.25464700023,10.981,0.011
60093.25632000016,10.955,0.003
60093.257627999876,10.915,0.023
60093.263995999936,10.942,0.009
60093.26678999979,10.963,0.003
60093.267649000045,10.95,0.011
60093.270820999984,11.005,0.011
60093.27455099998,10.934,0.010
60093.277139999904,10.956,0.003
60093.27739199996,10.984,0.008
60093.280720000155,10.981,0.009
60093.284132999834,10.971,0.008
60093.28754399996,10.975,0.009
60093.28769000014,10.95,0.003
60093.29095399985,10.978,0.008
60093.29410899989,10.998,0.009
60093.297425,11.003,0.008
60093.29828999983,10.942,0.003
60093.30080100009,10.991,0.008
60093.30565600004,10.99,0.009
60093.309020000044,10.956,0.003
60093.309934999794,10.983,0.008
60093.31338000018,10.959,0.008
60093.31654699985,10.972,0.008
60093.31958999997,10.937,0.003
60093.32007399993,11.003,0.008
60093.32341900002,11.0,0.008
60093.32668100018,10.998,0.009
60093.33004999999,10.955,0.003
60093.33008099999,10.964,0.008
60093.3333970001,10.956,0.008
60093.33677300019,10.977,0.007
60093.33960099984,10.978,0.009
60093.34059000015,10.933,0.003
60093.34344800003,10.974,0.007
60093.347219000105,10.984,0.007
60093.35112999985,10.955,0.003
60093.35303799994,10.98,0.007
60093.35588999977,10.986,0.026
60093.35640300019,10.97,0.007
60093.35973899998,10.975,0.008
60093.36165999994,10.949,0.003
60093.362614000216,10.952,0.009
60093.36643899977,10.99,0.008
60093.36986100022,10.987,0.008
60093.3731300002,11.006,0.007
60093.376457999926,11.037,0.008
60093.379821000155,10.98,0.009
60093.38279999979,10.95,0.003
60093.38312799996,10.993,0.007
60093.38660799991,10.99,0.007
60093.39253199985,11.016,0.008
60093.39578999998,10.989,0.007
60093.400131000206,10.984,0.007
60093.4037299999,10.939,0.003
60093.40472699981,10.985,0.007
60093.40811200021,10.984,0.007
60093.411121999845,10.967,0.009
60093.41417999985,10.943,0.003
60093.414747000206,10.981,0.007
60093.4181400002,10.983,0.007
60093.421447,10.973,0.007
60093.42468999978,10.94,0.003
60093.42482399987,10.987,0.007
60093.4281299999,10.975,0.007
60093.43184599979,10.981,0.007
60093.43526999978,10.944,0.003
60093.43786500022,10.962,0.008
60093.44167299988,10.984,0.008
60093.44470799994,10.99,0.007
60093.44573999988,10.945,0.003
60093.44808600005,10.979,0.007
60093.45141000021,10.988,0.007
60093.45479100011,10.987,0.008
60093.457957000006,10.977,0.008
60093.461416000035,10.983,0.008
60093.46473499993,10.987,0.009
60093.87202699995,10.958,0.004
60093.874574000016,10.951,0.002
60093.8885499998,10.905,0.004
60093.8936999999,10.886,0.004
60093.89589999989,10.887,0.004
60093.898099999875,10.89,0.004
60093.90029999986,10.883,0.004
60093.90249999985,10.891,0.004
60093.9381599999,10.936,0.002
60093.93961799983,10.941,0.002
60093.94107600022,10.946,0.002
60093.94253499992,10.948,0.002
60093.94399299985,10.935,0.002
60093.94543999992,10.947,0.002
60093.94690999994,10.948,0.002
60093.94836799987,10.948,0.002
60094.14723900007,10.977,0.015
60094.1518910001,10.979,0.010
60094.15291999979,10.965,0.006
60094.15616999986,10.962,0.006
60094.156601999886,10.975,0.009
60094.15943,10.962,0.006
60094.161495000124,10.97,0.010
60094.162719999906,10.958,0.006
60094.16601999989,10.961,0.006
60094.16732000001,10.969,0.010
60094.16928000003,10.951,0.006
60094.1725300001,10.957,0.006
60094.173462999985,10.974,0.009
60094.175789999776,10.961,0.006
60094.1780559998,10.967,0.009
60094.17903999984,10.955,0.006
60094.182299999986,10.957,0.006
60094.18287200015,10.978,0.009
60094.18763400009,10.981,0.010
60094.19238500018,10.972,0.009
60094.19720500009,10.966,0.011
60094.20193800004,10.972,0.010
60094.2067809999,10.979,0.009
60094.21289800014,10.982,0.010
60094.21857000003,10.981,0.009
60094.21863000002,10.962,0.010
60094.22359499987,10.969,0.010
60094.22837400017,10.947,0.011
60094.2329549999,10.958,0.011
60094.23812100012,10.954,0.011
60094.24303600006,10.937,0.013
60094.24741900014,10.948,0.012
60094.252115999814,10.93,0.013
60094.257708999794,10.989,0.016
60094.264322999865,10.975,0.015
60094.26881999988,10.997,0.013
60094.27433599997,10.932,0.018
60094.27826299984,10.903,0.022
60094.282883000094,10.97,0.018
60094.2883700002,10.962,0.017
60094.29372800002,10.992,0.023
60094.29829100007,11.066,0.023
60094.30456299987,10.95,0.013
60094.309473999776,10.881,0.015
60094.31385099981,11.004,0.018
60094.31798500009,11.157,0.001
60094.31942899991,10.947,0.018
60094.321609999985,10.954,0.029
60094.32881999994,10.98,0.010
60094.33330400009,10.925,0.010
60094.340904000215,10.967,0.009
60094.34536400018,10.966,0.010
60094.35044900002,10.974,0.010
60094.35502200015,10.952,0.009
60094.3597769998,10.965,0.008
60094.36428700015,10.971,0.008
60094.369374,10.97,0.009
60094.374137999956,10.934,0.011
60094.37953499984,10.965,0.009
60094.38615800021,10.975,0.007
60094.3910050001,10.953,0.007
60094.39586299984,10.965,0.008
60094.40048700012,10.958,0.007
60094.40548299998,10.975,0.007
60094.41001500003,10.951,0.007
60094.41481100023,10.973,0.007
60094.41958299978,10.965,0.007
60094.42540600011,10.954,0.007
60094.43194400007,10.971,0.007
60094.43746999977,10.962,0.007
60094.44231100008,10.963,0.007
60094.4471280002,10.962,0.007
60094.45186599996,10.966,0.007
60094.45662399987,10.962,0.008
60094.46135400003,10.96,0.008
60094.46607000008,10.966,0.009
60094.87097099982,10.954,0.004
60094.90023999987,10.934,0.004
60095.15580999991,10.936,0.002
60095.165130000096,10.941,0.002
60095.174440000206,10.942,0.002
60095.21225999994,10.943,0.010
60095.27385,10.926,0.035
60095.86231000023,10.976,0.0047
60095.92431699997,10.945,0.002
60095.925774999894,10.963,0.002
60095.92723400006,10.954,0.002
60095.92869199999,10.944,0.002
60095.93013900006,10.946,0.002
60096.09190999996,10.761,0.009
60096.104350000154,10.835,0.0002
60096.15456000017,10.962,0.007
60096.15784,10.976,0.007
60096.16111999983,10.969,0.007
60096.164439999964,10.967,0.007
60096.16770000011,10.966,0.007
60096.17096999986,10.969,0.007
60096.174230000004,10.969,0.007
60096.17749000015,10.975,0.007
60096.1807599999,10.968,0.007
60096.184020000044,10.972,0.007
60096.89368000021,10.928,0.02
60096.90227300022,10.9524,0.0171
60096.90771700023,11.0005,0.0428
60096.91343000019,10.894,0.004
60096.95081999991,10.991,0.0045
60097.18975999998,10.962,0.011
60097.90437000012,10.949,0.004
60097.96877299994,11.009,0.002
60097.97023099987,11.038,0.002
60097.98086800007,11.002,0.002
60097.98231500015,10.988,0.002
60098.15628999984,11.003,0.008
60098.15954999998,11.002,0.008
60098.162810000125,11.005,0.008
