MJD,mag,uncert
60099.25304999994,11.4,0.004
60099.25498599978,11.521,0.006
60099.258630000055,11.399,0.004
60099.25938999979,11.38,0.004
60099.26013999991,11.405,0.004
60099.26045700023,11.513,0.007
60099.26090000011,11.386,0.005
60099.266487000044,11.529,0.007
60099.271982999984,11.518,0.007
60099.2778380001,11.505,0.007
60099.28344799997,11.519,0.007
60099.2915070001,11.559,0.007
60099.297271999996,11.525,0.008
60099.30329799978,11.549,0.007
60099.30950499978,11.552,0.008
60099.314569000155,11.518,0.007
60099.32028400013,11.529,0.007
60099.326051999815,11.535,0.006
60099.33338999981,11.538,0.006
60099.34008600004,11.539,0.007
60099.34573799977,11.538,0.007
60099.351522999816,11.546,0.007
60099.35721499985,11.57,0.007
60099.36292099999,11.56,0.007
60099.36864400003,11.527,0.007
60099.37438300019,11.561,0.007
60099.382491,11.542,0.007
60099.388218000066,11.55,0.007
60099.394532999955,11.57,0.007
60099.40200799983,11.537,0.007
60099.40744900005,11.555,0.009
60099.41345199989,11.526,0.007
60099.41918900004,11.539,0.007
60099.42487199977,11.502,0.007
60099.43062300002,11.512,0.007
60099.435961000156,11.516,0.008
60099.44545800006,11.506,0.010
60099.450916000176,11.524,0.010
60099.45686599985,11.532,0.008
60099.4618739998,11.493,0.014
60099.46578700002,11.481,0.029
60099.875334000215,11.534,0.013
60099.87960099988,11.544,0.008
60099.89969999995,11.492,0.008
60099.91259999992,11.445,0.013
60099.92764999997,11.43,0.017
60099.943425999954,11.485,0.003
60099.94488399988,11.485,0.003
60099.94634300005,11.489,0.003
60099.94780099997,11.506,0.003
60099.9492589999,11.482,0.003
60100.15065999981,11.51,0.010
60100.15346999979,11.533,0.009
60100.15998,11.516,0.011
60100.17299999995,11.54,0.017
60100.17625000002,11.515,0.012
60100.179539999925,11.536,0.011
60100.18280000007,11.538,0.012
60100.188029999845,11.434,0.012
60100.24189999979,11.45,0.004
60100.242670000065,11.438,0.005
60100.24342000019,11.439,0.004
60100.24417999992,11.444,0.005
60100.24952000007,11.422,0.004
60100.25027000019,11.44,0.005
60100.25101999985,11.432,0.004
60100.251790000126,11.431,0.004
60100.42444700003,11.439,0.026
60100.8765329998,11.587,0.009
60100.877259000205,11.6,0.007
60100.87798599992,11.597,0.005
60100.93550000014,11.485,0.018
60100.9436110002,11.508,0.003
60100.945081000216,11.52,0.003
60100.946527999826,11.512,0.003
60100.94798600022,11.526,0.003
60100.94944400014,11.502,0.003
60100.97616000008,11.544,0.008
60101.01073999982,11.68,0.05
60101.063810000196,11.486,0.0107
60101.1861200002,11.572,0.007
60101.18937999988,11.577,0.007
60101.19262999995,11.567,0.008
60101.195880000014,11.567,0.008
60101.19914000016,11.572,0.008
60101.202390000224,11.584,0.008
60101.25164999999,11.426,0.024
60101.25199999986,11.51,0.021
60101.905970000196,11.598,0.008
60101.94336799998,11.575,0.003
60101.94481500005,11.579,0.003
60101.94627299998,11.586,0.003
60101.947743,11.584,0.003
60101.94920099992,11.564,0.003
60101.99940000009,11.66,0.05
60102.14827999985,11.622,0.009
60102.15155000007,11.611,0.008
60102.15488999989,11.623,0.007
60102.15818999987,11.617,0.007
60102.16153999977,11.618,0.007
60102.164840000216,11.62,0.007
60102.210659999866,11.494,0.002
60102.92475999985,11.587,0.008
60102.92621999979,11.584,0.016
60102.933600000106,11.516,0.007
60102.935800000094,11.522,0.007
60102.93800000008,11.514,0.007
60102.943322000094,11.62,0.003
60102.94478000002,11.62,0.003
60102.946237999946,11.612,0.003
60102.94768500002,11.62,0.003
60102.94915500004,11.618,0.003
60103.03751999978,11.62,0.05
60103.118879999965,11.598,0.003
60103.161600000225,11.629,0.005
60103.182779999916,11.612,0.005
60103.19340999983,11.618,0.004
60103.20399999991,11.686,0.005
60103.21352000022,11.721,0.003
60103.21448000008,11.651,0.005
60103.221884000115,11.582,0.001
60103.2248999998,11.606,0.004
60103.23537999997,11.589,0.004
60103.244299999904,11.564,0.004
60103.24503999995,11.596,0.003
60103.245720000006,11.583,0.003
60103.24597000005,11.613,0.005
60103.246420000214,11.569,0.004
60103.25186000019,11.601,0.004
60103.25261999993,11.564,0.004
60103.25329999998,11.57,0.004
60103.25400000019,11.59,0.004
60103.2566399998,11.634,0.005
60103.26713000005,11.626,0.006
60103.27772000013,11.634,0.005
60103.28836000012,11.663,0.005
60103.29891999997,11.628,0.005
60103.309460000135,11.631,0.005
60103.32000999991,11.657,0.005
60103.33051000023,11.641,0.005
60103.34104999993,11.591,0.005
60103.35168999992,11.623,0.005
60103.37252000021,11.576,0.005
60103.38312999997,11.642,0.005
60103.39362000022,11.637,0.005
60103.404070000164,11.632,0.005
60103.414789999835,11.641,0.006
60103.90886999993,11.625,0.019
60103.98058900004,11.799,0.018
60103.997150000185,11.68,0.007
60104.00349499984,11.669,0.004
60104.004954,11.645,0.004
60104.00641199993,11.669,0.004
60104.007859000005,11.656,0.004
60104.030569999944,11.77,0.013
60104.07414400019,11.697,0.044
60104.07562599983,11.702,0.039
60104.07710799994,11.691,0.037
60104.07859099982,11.715,0.040
60104.0800689999,11.702,0.037
60104.08155500004,11.703,0.035
60104.11930999998,11.627,0.003
60104.16128000012,11.698,0.001
60104.405910000205,11.666,0.008
60104.406589999795,11.665,0.009
60104.40726999985,11.656,0.008
60104.40803000005,11.659,0.009
60104.413480000105,11.646,0.010
60104.414150000084,11.683,0.010
60104.41483000014,11.685,0.010
60104.85576999979,11.82,0.0142
60104.87236599997,11.773,0.014
60104.87309300015,11.787,0.014
60104.87381999986,11.817,0.019
60104.91446000012,11.547,0.019
60104.91482000006,11.482,0.019
60104.918829999864,11.672,0.010
60104.920090000145,11.733,0.007
60104.94749999978,11.673,0.005
60104.94895800017,11.731,0.005
60104.95041699987,11.729,0.005
60104.95188699989,11.714,0.005
60104.95333300019,11.684,0.005
60105.00234000012,11.75,0.05
60105.15078999987,11.757,0.008
60105.15605999995,11.756,0.007
60105.16123999981,11.767,0.006
60105.166430000216,11.759,0.006
60105.17164999992,11.76,0.006
60105.1755400002,11.768,0.005
60105.176839999855,11.756,0.006
60105.18617000012,11.683,0.005
60105.196899999864,11.737,0.005
60105.2074099998,11.726,0.005
60105.21013000002,11.648,0.011
60105.21786999982,11.707,0.005
60105.228399999905,11.719,0.005
60105.238919999916,11.735,0.005
60105.240416999906,11.732,0.001
60105.249569999985,11.729,0.005
60105.260069999844,11.741,0.005
60105.27069000015,11.721,0.005
60105.281260000076,11.726,0.005
60105.291720000096,11.74,0.005
60105.30223000003,11.71,0.005
60105.31282000011,11.723,0.005
60105.32330999989,11.754,0.005
60105.333850000054,11.686,0.005
60105.34441999998,11.71,0.005
60105.354950000066,11.792,0.006
60105.3656700002,11.686,0.006
60105.376250000205,11.709,0.005
60105.386679999996,11.723,0.005
60105.39729999984,11.751,0.005
60105.408079999965,11.717,0.006
60105.41867000004,11.715,0.006
60105.4291699999,11.709,0.006
60105.85185999982,11.717,0.007
60105.89675500011,11.839,0.004
60105.89748100005,11.839,0.004
60105.89820800023,11.823,0.004
60105.93608799996,11.831,0.003
60105.93725699978,11.815,0.003
60105.938426000066,11.825,0.003
60105.939582999796,11.826,0.003
60106.099100000225,11.717,0.064
60106.2726400001,11.748,0.007
60106.27333000023,11.678,0.007
60106.27406999981,11.721,0.004
60106.27481999993,11.703,0.005
60106.2803199999,11.701,0.004
60106.28107000003,11.699,0.004
60106.281830000225,11.686,0.005
60106.87422899995,11.846,0.012
60106.87767399987,11.856,0.008
60106.87821000023,11.813,0.004
60106.87840399984,11.854,0.008
60106.88029799983,11.852,0.006
60106.91152800014,11.884,0.005
60106.912707999814,11.856,0.005
60106.913865999784,11.861,0.007
60106.91504599992,11.908,0.014
60107.174289999995,11.866,0.005
60107.18491999991,11.825,0.005
60107.19541999977,11.81,0.005
60107.20593999978,11.848,0.005
60107.21651999978,11.854,0.005
60107.22704999987,11.828,0.005
60107.23773000017,11.811,0.006
60107.248110000044,11.806,0.005
60107.25238399999,11.841,0.002
60107.258590000216,11.838,0.005
60107.30023000017,11.794,0.005
60107.31091,11.831,0.005
60107.32139000017,11.805,0.005
60107.342300000135,11.825,0.006
60107.35277999984,11.809,0.006
60107.36339000007,11.773,0.005
60107.37382999994,11.805,0.005
60107.86394000007,11.779,0.004
60107.8895899998,11.9295,0.0082
60107.92004000023,11.878,0.007
60107.92475999985,11.826,0.017
60107.93246500008,11.878,0.003
60107.93461799994,11.861,0.003
60107.936770999804,11.872,0.003
60107.93892400013,11.868,0.003
60108.07828899985,11.896,0.088
60108.079768999945,11.891,0.075
60108.081249999814,11.888,0.079
60108.08273199992,11.916,0.069
60108.08421600005,11.861,0.102
60108.08569899993,11.878,0.094
60108.08718100004,11.914,0.092
60108.08866300015,11.871,0.059
60108.08878999995,11.802,0.003
60108.09014499979,11.898,0.060
60108.091628999915,11.874,0.063
60108.093111000024,11.869,0.085
60108.09459399991,11.881,0.063
60108.096074999776,11.852,0.053
60108.097558000125,11.871,0.077
60108.15901000006,11.901,0.007
60108.16417999985,11.898,0.006
60108.169360000174,11.901,0.006
60108.174540000036,11.886,0.006
60108.1797199999,11.899,0.006
60108.18492999999,11.892,0.006
60108.19150000019,11.825,0.012
60108.27034999989,11.803,0.004
60108.27111000009,11.812,0.004
60108.27186000021,11.827,0.004
60108.282370000146,11.805,0.004
60108.28310000012,11.822,0.004
60108.28378000017,11.826,0.004
60108.85970999999,11.993,0.007
60108.86415999988,11.819,0.004
60108.87884300016,11.973,0.016
60108.8795690001,11.963,0.014
60108.89031000016,11.804,0.021
60108.89067000011,11.823,0.020
60108.91893999977,11.882,0.007
60108.932326000184,11.901,0.003
60108.93447900005,11.909,0.003
60108.93663199991,11.914,0.003
60108.93878499977,11.905,0.003
60109.00979000004,11.96,0.05
60109.07211699989,11.94,0.052
60109.07432800019,11.951,0.044
60109.075803000014,11.942,0.042
60109.07728500012,11.947,0.037
60109.07876700023,11.936,0.038
60109.079824999906,11.921,0.035
60109.08056000015,11.933,0.034
60109.15824999986,11.937,0.007
60109.16417999985,11.937,0.006
60109.169420000166,11.937,0.006
60109.17462999979,11.944,0.006
60109.179880000185,11.95,0.006
60109.18508999981,11.944,0.006
60109.190289999824,11.941,0.006
60109.191610000096,11.865,0.017
60109.21882000007,11.875,0.001
60109.24555000011,12.056,0.004
60109.87283199979,11.977,0.014
60109.873558000196,12.016,0.014
60109.90853000013,11.939,0.018
60109.91257999977,11.927,0.004
60109.91316,11.97,0.007
60109.939178000204,11.961,0.003
60109.94133100007,11.953,0.003
60109.94348399993,11.957,0.003
60109.94563699979,11.96,0.003
60110.196709999815,11.941,0.013
60110.260569999926,11.943,0.004
60110.26130999997,11.933,0.005
60110.26205000002,11.916,0.004
60110.27285999991,11.918,0.004
60110.27361000003,11.893,0.004
60110.27432999993,11.9,0.005
60110.89547500014,12.031,0.003
60110.895938000176,12.043,0.004
60110.897001999896,12.034,0.003
60110.89850699995,12.045,0.003
60110.90002299985,12.034,0.003
60110.92016999982,11.975,0.013
60110.94329900015,12.001,0.003
60110.945450999774,12.01,0.003
60110.9476040001,12.007,0.003
60110.949756999966,12.002,0.003
60110.99549000012,12.015,0.008
60111.04799999995,12.0479,0.011
60111.15819999995,12.061,0.008
60111.16342000011,12.049,0.007
60111.1685899999,12.056,0.007
60111.168920000084,12.005,0.006
60111.17377000023,12.055,0.007
60111.17894000001,12.06,0.012
60111.179440000094,12.046,0.006
60111.19003000017,12.003,0.005
60111.19713000022,11.993,0.013
60111.2008799999,12.042,0.006
60111.211550000124,12.01,0.006
60111.21842999989,11.983,0.004
60111.21915999986,11.987,0.004
60111.219909999985,11.961,0.004
60111.23072999995,11.978,0.005
60111.23149000015,11.959,0.005
60111.2322300002,11.965,0.004
60111.23323999997,12.035,0.006
60111.244030000176,12.025,0.006
60111.254910000134,12.016,0.006
60111.2657300001,12.014,0.006
60111.28725000005,12.025,0.006
60111.29784000013,12.031,0.006
60111.37274000002,12.019,0.007
60111.383539999835,12.036,0.007
60111.394249999896,12.026,0.013
60111.40396999987,12.035,0.008
60111.87063300004,12.065,0.033
60111.90266000014,11.997,0.004
60111.95987300016,12.101,0.003
60111.96139999991,12.088,0.003
60111.962917000055,12.09,0.003
60111.96409700019,12.069,0.004
60111.96444399981,12.103,0.003
60111.96626200015,12.062,0.004
60111.96841399977,12.048,0.004
60112.19229000015,12.051,0.013
60112.26130300015,12.036,0.001
60112.8769700001,12.223,0.015
60112.8769700001,12.238,0.016
60112.88351000007,12.057,0.004
60112.883830999956,12.13,0.003
60112.885323999915,12.147,0.003
60112.88685199991,12.12,0.003
60112.88836799981,12.126,0.003
60112.906725000124,12.14,0.003
60113.08288000012,12.082,0.005
60113.157273000106,12.146,0.006
60113.16640100023,12.138,0.005
60113.173030999955,12.141,0.005
60113.17707000021,12.128,0.006
60113.18035000004,12.139,0.005
60113.187839999795,12.149,0.006
60113.18858100008,12.162,0.006
60113.19473099988,12.133,0.004
60113.19860999985,12.112,0.006
60113.200800000224,12.073,0.006
60113.20210500015,12.138,0.005
60113.209100000095,12.098,0.004
60113.20928000007,12.121,0.006
60113.209830000065,12.074,0.004
60113.21057000011,12.068,0.004
60113.212003999855,12.137,0.005
60113.219140000176,12.142,0.005
60113.22002999997,12.102,0.007
60113.22141000023,12.079,0.004
60113.22214999981,12.099,0.004
60113.22287999978,12.107,0.004
60113.22633199999,12.142,0.005
60113.233502000105,12.138,0.004
60113.240699999966,12.135,0.005
60113.2413900001,12.123,0.006
60113.248379,12.146,0.004
60113.25212999992,12.117,0.006
60113.25782399997,12.139,0.005
60113.26485799998,12.146,0.004
60113.2720329999,12.148,0.004
60113.279201,12.157,0.004
60113.2842199998,12.121,0.006
60113.28635099996,12.139,0.004
60113.29484499991,12.152,0.005
60113.30291099986,12.142,0.004
60113.310085000005,12.152,0.004
60113.31744799996,12.128,0.004
60113.32438200014,12.138,0.004
60113.333391999826,12.143,0.004
60113.34175099991,12.142,0.005
60113.34874999989,12.106,0.007
60113.35033399984,12.146,0.005
60113.359410000034,12.131,0.007
60113.3601259999,12.152,0.005
60113.36769200023,12.145,0.005
60113.37487500021,12.129,0.005
60113.38085999992,12.127,0.007
60113.381998999976,12.137,0.005
60113.38930100016,12.127,0.005
60113.396321000066,12.131,0.005
60113.405728000216,12.138,0.005
60113.41308199987,12.133,0.005
60113.41997499997,12.129,0.005
60113.42836500006,12.113,0.006
60113.43722099997,12.111,0.006
60113.867860000115,12.078,0.004
60113.93048600014,12.196,0.003
60113.932002000045,12.188,0.003
60113.933507000096,12.178,0.003
60113.935023,12.193,0.003
60114.0796500002,12.114,0.005
60114.133433000185,12.181,0.024
60114.16538000014,12.162,0.006
60114.18671000004,12.227,0.006
60114.1930999998,12.152,0.012
60114.19731000019,12.153,0.006
60114.20114000002,12.152,0.004
60114.20186999999,12.142,0.004
60114.20261000004,12.111,0.004
60114.20807000017,12.188,0.006
60114.21343,12.121,0.004
60114.214159999974,12.126,0.004
60114.2149100001,12.117,0.004
60114.21880999999,12.176,0.006
60114.22965000011,12.173,0.006
60114.24047000008,12.161,0.006
60114.25124000013,12.16,0.006
60114.26201000018,12.182,0.006
60114.2726400001,12.175,0.006
60114.32635000022,12.162,0.007
60114.34787000017,12.15,0.007
60114.35858999984,12.183,0.007
60114.369320000056,12.152,0.007
60114.38014000002,12.207,0.007
60114.390879999846,12.18,0.008
60114.830769999884,12.182,0.004
60114.868300000206,12.139,0.005
60114.88376200013,12.25,0.003
60114.88526599994,12.244,0.003
60114.88678199984,12.241,0.003
60114.888298999984,12.245,0.003
60114.91829899978,12.237,0.004
60114.95130100008,12.297,0.043
60115.129439999815,12.197,0.003
60115.19315000018,12.209,0.012
60115.22363999998,12.184,0.004
60115.224390000105,12.201,0.004
60115.22513000015,12.174,0.004
60115.22978999978,12.191,0.004
60115.230520000216,12.194,0.004
60115.23126999987,12.201,0.004
60115.236630000174,12.205,0.004
60115.23737999983,12.189,0.004
60115.8684700001,12.232,0.005
60116.097260000184,12.264,0.009
60116.15634999983,12.289,0.008
60116.15786200017,12.32,0.011
60116.16232000012,12.298,0.007
60116.16376799997,12.327,0.006
60116.1682099998,12.29,0.007
60116.17044699984,12.327,0.006
60116.17414999986,12.303,0.006
60116.17902800022,12.329,0.007
60116.18002999993,12.301,0.006
60116.185920000076,12.288,0.006
60116.18720899988,12.326,0.006
60116.19332000008,12.267,0.013
60116.19456000021,12.319,0.006
60116.20184700005,12.328,0.006
60116.208961999975,12.32,0.006
60116.21553800022,12.332,0.007
60116.22108000005,12.246,0.006
60116.22472300008,12.329,0.006
60116.231769999955,12.258,0.006
60116.23256500019,12.343,0.006
60116.23969599977,12.328,0.006
60116.24236000003,12.242,0.006
60116.24239999987,12.253,0.004
60116.24313999992,12.277,0.004
60116.24389000004,12.276,0.004
60116.24697200023,12.325,0.005
60116.24843000015,12.281,0.004
60116.24917999981,12.272,0.004
60116.24990999978,12.27,0.004
60116.25306000002,12.261,0.006
60116.25388399977,12.324,0.006
60116.25447000004,12.268,0.004
60116.25522999978,12.267,0.004
60116.255969999824,12.263,0.004
60116.26120499987,12.332,0.006
60116.263689999934,12.271,0.007
60116.27032699995,12.337,0.006
60116.27442000015,12.257,0.006
60116.27808499988,12.325,0.005
60116.285149999894,12.284,0.007
60116.28525700001,12.327,0.005
60116.29244800005,12.324,0.005
60116.29578999989,12.278,0.007
60116.299624999985,12.326,0.005
60116.30659999978,12.269,0.007
60116.30670899991,12.32,0.005
60116.31592300022,12.324,0.005
60116.3174800002,12.28,0.007
60116.32359800022,12.327,0.005
60116.3307500002,12.318,0.005
60116.34066000022,12.33,0.006
60116.34825300006,12.322,0.005
60116.349640000146,12.26,0.007
60116.35537200002,12.312,0.005
60116.360230000224,12.274,0.007
60116.36258699978,12.311,0.006
60116.369801000226,12.317,0.006
60116.376695999876,12.326,0.006
60116.38617900014,12.323,0.006
60116.393457000144,12.327,0.006
60116.4006810002,12.329,0.006
60116.40830599982,12.308,0.006
60116.41814299999,12.294,0.008
60116.425538000185,12.299,0.008
60116.826530000195,12.28,0.005
60116.896600000095,12.268,0.025
60116.89681999991,12.215,0.012
60116.896949999966,12.186,0.025
60117.15778000001,12.311,0.007
60117.15809000004,12.361,0.019
60117.162361999974,12.367,0.011
60117.16832600022,12.366,0.011
60117.16847999999,12.311,0.006
60117.17696199985,12.383,0.010
60117.17920000013,12.313,0.006
60117.183352999855,12.371,0.010
60117.189625000115,12.37,0.010
60117.189900000114,12.344,0.007
60117.193870000076,12.31,0.013
60117.19573199982,12.372,0.010
60117.20054000011,12.319,0.007
60117.201859999914,12.369,0.010
60117.20819299994,12.374,0.010
60117.21114999987,12.322,0.007
60117.21487199981,12.36,0.010
60117.22177999979,12.33,0.007
60117.22308100015,12.372,0.009
60117.22948200023,12.378,0.010
60117.23247999977,12.326,0.006
60117.235303999856,12.365,0.011
60117.24182499992,12.399,0.011
60117.243110000156,12.32,0.007
60117.24789000023,12.392,0.010
60117.25382999983,12.327,0.006
60117.25399600016,12.377,0.010
60117.26119800005,12.379,0.010
60117.26464000018,12.317,0.007
60117.268945000134,12.377,0.009
60117.275136999786,12.361,0.008
60117.28123500012,12.363,0.008
60117.28758100001,12.362,0.008
60117.29356499994,12.37,0.009
60117.2999590002,12.364,0.009
60117.307699,12.365,0.009
60117.3148889998,12.356,0.008
60117.32109399978,12.345,0.009
60117.32776900008,12.358,0.008
60117.3361800001,12.376,0.008
60117.343078000005,12.36,0.008
60117.34937199997,12.365,0.009
60117.35564799979,12.367,0.010
60117.36161000002,12.351,0.010
60117.36784199998,12.354,0.009
60117.375680000056,12.355,0.009
60117.38216000004,12.331,0.008
60117.38305900013,12.35,0.009
60117.39021900017,12.339,0.009
60117.3928700001,12.305,0.008
60117.397913999856,12.348,0.009
60117.40352999978,12.342,0.008
60117.404422999825,12.357,0.010
60117.40990199987,12.352,0.010
60117.4142,12.31,0.008
60117.417146999855,12.348,0.010
60117.42337199999,12.355,0.012
60117.42487000022,12.339,0.009
60117.43543000007,12.307,0.009
60117.44617999997,12.334,0.010
60117.85480999993,12.332,0.006
60117.90958000021,12.355,0.011
60117.91342600016,12.359,0.003
60117.91493100021,12.374,0.003
60117.91644700011,12.374,0.003
60117.917975000106,12.353,0.003
60118.2157800002,12.346,0.005
60118.24456000002,12.377,0.015
60118.25049200002,12.344,0.004
60118.81968000019,12.395,0.006
60118.89415499987,12.415,0.003
60118.89567099977,12.407,0.003
60118.897175999824,12.409,0.003
60118.89870399982,12.416,0.003
60119.00098000001,12.37,0.05
60119.015240000095,12.34,0.052
60119.14870999986,12.429,0.013
60119.15458999993,12.426,0.009
60119.16047,12.429,0.008
60119.16638999991,12.428,0.007
60119.172259999905,12.425,0.007
60119.1781299999,12.429,0.007
60119.193779999856,12.413,0.013
60119.89414400002,12.445,0.003
60119.89565999992,12.456,0.003
60119.897187999915,12.443,0.003
60119.89870399982,12.452,0.003
60119.90680899983,12.457,0.004
60119.916273000184,12.465,0.003
60119.91778700007,12.478,0.003
60119.91778900009,12.449,0.003
60119.91930600023,12.447,0.003
60119.92082200013,12.451,0.003
60119.922160000075,12.464,0.008
60119.93897200003,12.387,0.024
60119.94175999984,12.403,0.004
60119.953553,12.463,0.003
60119.95570599986,12.462,0.003
60119.95785900019,12.456,0.004
60119.960012000054,12.45,0.004
60120.17932000011,12.473,0.005
60120.188620000146,12.504,0.004
60120.18936000019,12.482,0.005
60120.190099999774,12.505,0.005
60120.19240000006,12.485,0.005
60120.19391999999,12.459,0.014
60120.19474000018,12.491,0.004
60120.195499999914,12.484,0.004
60120.19623999996,12.498,0.004
60120.20079000015,12.462,0.004
60120.20154999988,12.472,0.004
60120.20228999993,12.478,0.004
60120.20546999993,12.513,0.005
60120.21855999995,12.515,0.005
60120.22307999991,12.461,0.014
60120.231639999896,12.479,0.005
60120.24475000007,12.468,0.005
60120.25785000017,12.472,0.005
60120.87868000008,12.403,0.006
60120.883340000175,12.489,0.027
60120.88370000012,12.424,0.027
60120.89758099988,12.49,0.003
60120.89908599993,12.491,0.004
60120.900601999834,12.49,0.003
60120.9021180002,12.49,0.004
60120.903657000046,12.49,0.004
60120.90517400019,12.491,0.004
60120.91104000015,12.378,0.018
60120.91401100019,12.545,0.005
60120.914739000145,12.537,0.004
60120.92146999994,12.488,0.010
60120.92759400001,12.488,0.050
60120.94662000006,12.499,0.004
60120.948772999924,12.502,0.004
60120.95092599979,12.49,0.004
60120.953089999966,12.508,0.004
60121.10008900007,12.478,0.023
60121.10331800021,12.476,0.018
60121.10654699989,12.56,0.013
60121.1097769998,12.493,0.011
60121.11300700018,12.506,0.010
60121.116235999856,12.496,0.009
60121.11946599977,12.483,0.009
60121.12269600015,12.51,0.009
60121.125924999826,12.525,0.008
60121.17378999991,12.511,0.010
60121.188620000146,12.563,0.006
60121.19382000016,12.52,0.014
60121.1941399998,12.528,0.010
60121.2000500001,12.523,0.010
60121.20516999997,12.554,0.005
60121.205920000095,12.528,0.010
60121.21178000001,12.525,0.010
60121.217650000006,12.532,0.011
60121.220730000176,12.547,0.005
60121.223569999915,12.542,0.011
60121.23714999994,12.548,0.005
60121.253670000006,12.54,0.005
60121.27027999982,12.512,0.005
60121.28586999979,12.497,0.006
60121.302529999986,12.525,0.006
60121.333430000115,12.504,0.006
60121.3498999998,12.534,0.006
60121.36624999996,12.534,0.006
60121.38268999988,12.538,0.006
60121.39912000019,12.507,0.007
60121.8646999998,12.478,0.005
60121.88954900019,12.556,0.006
60121.89106500009,12.557,0.006
60121.89258099999,12.528,0.005
60121.894086000044,12.537,0.005
60121.895601999946,12.547,0.006
60121.89710600022,12.554,0.006
60121.95708000008,12.468,0.003
60122.06730000023,12.535,0.006
60122.165510000195,12.557,0.006
60122.18221000023,12.573,0.006
60122.19334000023,12.545,0.013
60122.19878000021,12.59,0.006
60122.21543999994,12.558,0.006
60122.22361000022,12.584,0.005
60122.2243499998,12.569,0.005
60122.22509999992,12.578,0.005
60122.22958000004,12.579,0.005
60122.23032000009,12.56,0.004
60122.23106000014,12.596,0.005
60122.23213999998,12.59,0.005
60122.23559999978,12.544,0.006
60122.23633999983,12.548,0.006
60122.23708999995,12.545,0.006
60122.24860000005,12.576,0.005
60122.26523000002,12.548,0.006
60122.281680000015,12.574,0.006
60122.298179999925,12.572,0.006
60122.331309999805,12.56,0.006
60122.34806999983,12.56,0.006
60122.36367999995,12.572,0.006
60122.380299999844,12.551,0.006
60122.39674000023,12.568,0.007
60122.90607600007,12.581,0.004
60122.90828699991,12.585,0.004
60122.910498000216,12.584,0.004
60122.912719999906,12.575,0.004
60122.91493100021,12.604,0.004
60122.91714099981,12.585,0.004
60122.924130000174,12.561,0.014
60123.02082999982,12.59,0.05
60123.165209999774,12.615,0.012
60123.171140000224,12.597,0.012
60123.1751600001,12.613,0.006
60123.177120000124,12.614,0.012
60123.183000000194,12.62,0.012
60123.188889999874,12.593,0.012
60123.191839999985,12.577,0.007
60123.194199999794,12.564,0.021
60123.19480999978,12.598,0.012
60123.20746999979,12.616,0.006
60123.22418999998,12.61,0.006
60123.2408400001,12.584,0.006
60123.25174999982,12.608,0.006
60123.25251000002,12.6,0.005
60123.25325000007,12.612,0.005
60123.25779999979,12.6,0.005
60123.258539999835,12.616,0.006
60123.25928999996,12.59,0.005
60123.26391999982,12.586,0.005
60123.264669999946,12.581,0.005
60123.26540999999,12.606,0.005
60123.28941999981,12.61,0.007
60123.30508999992,12.602,0.006
60123.32154999999,12.59,0.006
60123.35338999983,12.609,0.007
60123.36988000013,12.607,0.007
60123.38645000011,12.622,0.007
60123.40204000007,12.576,0.007
60123.8898260002,12.596,0.004
60123.89203700004,12.61,0.004
60123.8942590002,12.612,0.004
60123.896470000036,12.618,0.004
60123.89869200019,12.599,0.004
60123.90089099994,12.61,0.004
60123.90797000006,12.585,0.005
60124.16094999993,12.647,0.006
60124.17665999988,12.641,0.006
60124.19248999981,12.663,0.006
60124.19383999985,12.644,0.013
60124.20832000021,12.643,0.006
60124.22428999981,12.655,0.006
60124.24034000002,12.657,0.006
60124.24462000001,12.598,0.004
60124.24536000006,12.604,0.005
60124.24611000018,12.624,0.005
60124.250680000056,12.605,0.004
60124.2514200001,12.612,0.020
60124.252170000225,12.613,0.004
60124.256790000014,12.592,0.005
60124.25754000014,12.608,0.005
60124.258280000184,12.617,0.004
60124.25975599978,12.614,0.002
60124.26348799979,12.614,0.001
60124.272040000185,12.659,0.006
60124.2877799999,12.668,0.006
60124.30347000016,12.677,0.007
60124.86387,12.608,0.005
60124.88995399978,12.655,0.004
60124.89215299999,12.645,0.004
60124.894386999775,12.648,0.004
60124.89658599999,12.653,0.004
60124.89879600005,12.635,0.004
60124.9009949998,12.638,0.004
60124.91231000004,12.665,0.016
60124.94476900017,12.663,0.006
60124.94693299988,12.687,0.005
60124.94907400012,12.655,0.005
60124.95122699998,12.677,0.005
60125.063219999894,12.663,0.006
60125.16660000011,12.658,0.012
60125.17042999994,12.683,0.007
60125.172509999946,12.679,0.012
60125.17837999994,12.676,0.012
60125.18428000016,12.674,0.012
60125.190150000155,12.669,0.012
60125.1936499998,12.695,0.014
60125.196030000225,12.691,0.012
60125.20222999994,12.685,0.006
60125.20875000022,12.678,0.008
60125.21818999993,12.692,0.007
60125.24494000012,12.657,0.005
60125.24568000017,12.65,0.005
60125.246429999825,12.658,0.005
60125.251060000155,12.653,0.005
60125.25180999981,12.645,0.005
60125.25254999986,12.634,0.005
60125.259800000116,12.666,0.005
60125.260410000104,12.643,0.005
60125.26103999978,12.67,0.005
60125.26242600009,12.669,0.006
60125.28157000011,12.711,0.008
60125.29719999991,12.688,0.007
60125.31290999986,12.663,0.007
60125.86383000016,12.634,0.008
60125.89001200022,12.706,0.004
60125.89222199982,12.686,0.004
