MJD,mag,uncert
# TNSAN 2023-143
60086.261,11.378,0.036
60087.246,11.210,0.024
60088.246,11.026,0.024
60089.242,10.997,0.024
# TNSAN 2023-153
60086.89929,11.336,0.002
# Atel 16046
60085.92771513,11.4,0.1
