MJD,mag,uncert
60089.17421999993,11.041,0.050
60089.17436000006,11.043,0.003
60089.175019999966,11.043,0.050
60089.175820000004,11.061,0.050
60089.176419999916,11.096,0.004
60089.176609999966,11.031,0.050
60089.17666100012,11.079,0.002
60089.177410000004,11.043,0.050
60089.17797000008,11.091,0.002
60089.17821000004,11.07,0.050
60089.17901000008,11.054,0.050
60089.17968000006,11.091,0.004
60089.17981000012,11.058,0.050
60089.180610000156,11.068,0.050
60089.18066699989,11.079,0.002
60089.18140000012,11.032,0.050
60089.18219000008,11.078,0.002
60089.182200000156,11.033,0.050
60089.182930000126,11.095,0.004
60089.183000000194,11.061,0.050
60089.18380000023,11.032,0.050
60089.184599999804,11.058,0.050
60089.18539999984,11.041,0.050
60089.18619999988,11.09,0.050
60089.186240000185,11.095,0.004
60089.18632500013,11.08,0.002
60089.18698999984,11.085,0.050
60089.18778999988,11.051,0.050
60089.188279999886,11.035,0.004
60089.18858999992,11.052,0.050
60089.189389999956,11.063,0.050
60089.18949999986,11.09,0.004
60089.190189999994,11.007,0.050
60089.19099000003,11.04,0.050
60089.19115700014,11.079,0.002
60089.19179000007,11.054,0.050
60089.19259000011,11.064,0.050
60089.192799999844,11.094,0.004
60089.193390000146,11.032,0.050
60089.194190000184,11.058,0.050
60089.19499000022,11.015,0.050
60089.19506599987,11.076,0.002
60089.195789999794,11.038,0.050
60089.195979999844,10.996,0.009
60089.196039999835,11.079,0.003
60089.19639999978,11.189,0.002
60089.19658000022,11.034,0.050
60089.197379999794,11.023,0.050
60089.19817999983,11.019,0.050
60089.198989999946,11.01,0.050
60089.199016000144,11.076,0.002
60089.19977999991,11.054,0.050
60089.200579999946,11.041,0.050
60089.201379999984,11.012,0.050
60089.20218000002,11.042,0.050
60089.20295999991,11.081,0.002
60089.20298000006,11.02,0.050
60089.2036799998,11.009,0.004
60089.2037800001,11.061,0.050
60089.204580000136,11.043,0.050
60089.205380000174,11.03,0.050
60089.20618000021,11.069,0.050
60089.20688899979,11.077,0.002
60089.206970000174,11.057,0.050
60089.20777000021,11.007,0.050
60089.208569999784,11.025,0.050
60089.20936999982,11.076,0.050
60089.20990000013,11.077,0.002
60089.21016999986,11.061,0.050
60089.210845999885,11.08,0.002
60089.2109699999,11.041,0.050
60089.21138999984,10.961,0.003
60089.211769999936,11.012,0.050
60089.212569999974,11.045,0.050
60089.21337000001,11.038,0.050
60089.21388999978,11.05,0.02
60089.21417000005,11.043,0.050
60089.21477699978,11.079,0.002
60089.21497000009,11.024,0.050
60089.215770000126,11.042,0.050
60089.216570000164,11.035,0.050
60089.2173700002,11.031,0.050
60089.218169999775,11.052,0.050
60089.218706999905,11.077,0.002
60089.21896999981,11.065,0.050
60089.21909999987,10.971,0.003
60089.21976999985,11.026,0.050
60089.22055999981,11.016,0.050
60089.22135999985,11.044,0.050
60089.22215999989,11.05,0.050
60089.22264100006,11.078,0.002
60089.22295999993,11.032,0.050
60089.223759999964,11.023,0.050
60089.223859999795,11.074,0.003
60089.224109999835,11.079,0.002
60089.22456,11.061,0.050
60089.225349999964,11.086,0.050
60089.22615,11.062,0.050
60089.22669599997,11.076,0.002
60089.226809999906,10.953,0.003
60089.22695000004,11.041,0.050
60089.22775000008,11.051,0.050
60089.228550000116,11.068,0.050
60089.229350000154,11.028,0.050
60089.23015000019,11.043,0.050
60089.23095000023,11.043,0.050
60089.2317499998,11.023,0.050
60089.23254000023,11.007,0.050
60089.23285300005,11.075,0.002
60089.2333399998,11.024,0.050
60089.23413999984,11.066,0.050
60089.234509999864,10.965,0.003
60089.23493999988,11.073,0.050
60089.23572999984,11.033,0.050
60089.236823000014,11.076,0.002
60089.23826000001,11.088,0.002
60089.24092500005,11.072,0.003
60089.2422199999,10.976,0.003
60089.24500600016,11.082,0.002
60089.24878899986,11.073,0.002
60089.24992999993,10.979,0.003
60089.25209000008,11.085,0.002
60089.25258600013,11.073,0.002
60089.256998999976,11.076,0.004
60089.25763999997,10.947,0.003
60089.26023299992,11.078,0.004
60089.265339999925,10.971,0.003
60089.26601999998,11.083,0.002
60089.266253000125,11.075,0.010
60089.2690849998,11.076,0.005
60089.27267399989,11.077,0.005
60089.27303999988,10.994,0.004
60089.2774100001,11.081,0.009
60089.27997000003,11.082,0.002
60089.288449999876,10.99,0.003
60089.29411000013,11.08,0.009
60089.294420000166,11.086,0.002
60089.29615999991,10.973,0.004
60089.30254800012,11.074,0.010
60089.303869999945,10.972,0.003
60089.30831999984,11.086,0.003
60089.3115699999,11.015,0.005
60089.31549800001,11.089,0.010
60089.31927999994,11.022,0.004
60089.32250999985,11.086,0.003
60089.33215000015,11.095,0.007
60089.33258999977,11.078,0.007
60089.33301999979,11.064,0.008
60089.33345999988,11.068,0.008
60089.33389999997,11.076,0.008
60089.33432999998,11.078,0.008
60089.33470000001,10.996,0.005
60089.33476,11.089,0.008
60089.34107600013,11.125,0.009
60089.34486000007,11.087,0.006
60089.34537000023,11.09,0.006
60089.34589,11.083,0.007
60089.346400000155,11.072,0.006
60089.34743000008,11.071,0.007
60089.347990000155,11.084,0.006
60089.350120000076,11.016,0.005
60089.36551999999,11.003,0.005
60089.390904999804,11.09,0.004
60089.394921000116,11.086,0.003
60089.396350000054,10.964,0.007
60089.39836400002,11.077,0.002
60089.40491699986,11.089,0.003
60089.40919200005,11.084,0.002
60089.412653000094,11.081,0.002
60089.41669999994,11.086,0.002
60089.42227400001,11.088,0.002
60089.427070999984,11.088,0.002
60089.43097299989,11.088,0.002
60089.434851000085,11.085,0.002
60089.438796999864,11.087,0.002
60089.44273700006,11.09,0.002
60089.44664999982,11.088,0.002
60089.45156199997,11.091,0.002
60089.45850400021,11.086,0.002
60089.462385000195,11.087,0.003
60089.466349999886,11.094,0.003
60089.470005999785,11.089,0.003
60089.83122699987,11.0648,0.0054
60089.83262699982,11.0609,0.0052
60089.83402699977,11.0636,0.0051
60089.83542700019,11.059,0.0049
60089.83682799991,11.06,0.0048
60089.8382290001,11.0573,0.0048
60089.83962900005,11.0516,0.0047
60089.84102999978,11.0581,0.0046
60089.84243099997,11.058,0.0046
60089.84383200016,11.0603,0.0045
60089.84523299988,11.0618,0.0045
60089.846634000074,11.0527,0.0045
60089.84803600004,11.0532,0.0045
60089.84943700023,11.0515,0.0044
60089.850837999955,11.0562,0.0044
60089.852239000145,11.0529,0.0045
60089.85364100011,11.0548,0.0044
60089.85504100006,11.0565,0.0045
60089.855471000075,11.0865,0.0018
60089.85990000004,11.001,0.002
60089.87950999988,11.064,0.011
60089.87969999993,11.018,0.029
60089.88289000001,11.041,0.02
60089.89300000016,11.072,0.007
60089.91211999999,11.064,0.002
60089.92126200022,11.056,0.002
60089.92185000004,11.071,0.013
60089.92272000015,11.049,0.002
60089.92416700022,11.046,0.002
60089.92562500015,11.017,0.002
60089.927083000075,11.035,0.002
60089.928541999776,11.036,0.002
60089.928565000184,11.062,0.007
60089.93000000017,11.029,0.002
60089.93144699978,11.052,0.002
60089.93526000017,11.073,0.008
60089.970929999836,11.109,0.004
60089.98618099978,11.053,0.006
60089.98693299992,11.048,0.006
60089.98768500006,11.05,0.009
60089.98844899982,11.062,0.008
60089.98920099996,11.057,0.006
60089.98995399987,11.055,0.009
60089.99070600001,11.069,0.016
60089.99145800015,11.06,0.008
60089.99221100006,11.062,0.004
60089.9929630002,11.069,0.008
60089.99371499987,11.075,0.010
60089.9944790001,11.061,0.002
60089.995230999775,11.078,0.012
60089.995984000154,11.071,0.018
60089.996735999826,11.053,0.007
60089.997487999965,11.059,0.015
60089.998252000194,11.064,0.004
60089.99900500011,11.068,0.010
60089.99975699978,11.058,0.015
60090.00050899992,11.053,0.004
60090.00127300015,11.071,0.008
60090.00202499982,11.059,0.008
60090.0027780002,11.067,0.009
60090.00352999987,11.054,0.004
60090.00428200001,11.058,0.007
60090.00504599977,11.072,0.012
60090.00579900015,11.057,0.014
60090.006550999824,11.064,0.010
60090.00731500005,11.051,0.007
60090.00806700019,11.061,0.005
60090.008818999864,11.068,0.012
60090.00957199978,11.063,0.009
60090.010323999915,11.055,0.009
60090.011088000145,11.074,0.011
60090.01183999982,11.055,0.011
60090.012593000196,11.055,0.008
60090.01334499987,11.052,0.010
60090.01409700001,11.054,0.007
60090.01484999992,11.047,0.010
60090.01560200006,11.065,0.012
60090.01636599982,11.046,0.013
60090.01711799996,11.073,0.014
60090.0178700001,11.061,0.011
60090.01862300001,11.06,0.014
60090.01937500015,11.053,0.013
60090.02012699982,11.055,0.009
60090.0208800002,11.048,0.007
60090.021643999964,11.032,0.011
60090.0223960001,11.044,0.011
60090.023147999775,11.039,0.012
60090.02389999991,11.055,0.009
60090.024652999826,11.033,0.003
60090.025404999964,11.039,0.008
60090.02616900019,11.047,0.011
60090.026920999866,11.057,0.013
60090.02767399978,11.043,0.014
60090.02842599992,11.03,0.015
60090.029178000055,11.035,0.012
60090.02993099997,11.05,0.011
60090.03068300011,11.043,0.019
60090.03144699987,11.052,0.016
60090.03219900001,11.052,0.016
60090.03295100015,11.05,0.010
60090.03370400006,11.043,0.014
60090.04524999997,10.978,0.020
60090.04809999978,11.055,0.004
60090.04835500009,11.048,0.004
60090.04861100018,11.059,0.004
60090.0488669998,11.056,0.004
60090.04912200011,11.056,0.004
60090.0493780002,11.049,0.004
60090.04963399982,11.048,0.004
60090.04988999991,11.054,0.004
60090.05014500022,11.067,0.004
60090.05040099984,11.051,0.004
60090.05065600015,11.059,0.004
60090.05091199977,11.069,0.004
60090.05116799986,11.052,0.004
60090.05142399995,11.061,0.004
60090.05168000003,11.059,0.004
60090.075999999885,10.994,0.0005
60090.08790000016,11.079,0.003
60090.09432000015,11.031,0.015
60090.096495999955,11.047,0.015
60090.098673,11.044,0.015
60090.09990999987,11.086,0.001
60090.100848999806,11.045,0.015
60090.10302500008,11.043,0.015
60090.1052029999,11.045,0.015
60090.10607999982,11.043,0.006
60090.10737999994,11.041,0.016
60090.109556000214,11.043,0.015
60090.11173499981,11.049,0.015
60090.11391100008,11.048,0.015
60090.1160889999,11.035,0.016
60090.11826500017,11.045,0.015
60090.119359999895,11.065,0.056
60090.119359999895,11.045,0.007
60090.12044399977,11.035,0.016
60090.12835999997,11.049,0.002
60090.13017999986,10.92,0.029
60090.137670000084,11.055,0.001
60090.14697000012,11.054,0.001
60090.15530999983,11.109,0.005
60090.15828000009,11.096,0.003
60090.15867999988,11.115,0.005
60090.16194000002,11.115,0.005
60090.16398000019,11.051,0.050
60090.164780000225,11.074,0.050
60090.16520000016,11.113,0.005
60090.1655799998,11.045,0.050
60090.166379999835,11.069,0.050
60090.1671699998,11.051,0.050
60090.167969999835,11.072,0.050
60090.16845999984,11.114,0.005
60090.16876999987,11.087,0.050
60090.169559999835,11.055,0.050
60090.17035999987,11.027,0.050
60090.17115999991,11.044,0.050
60090.17175000021,11.104,0.005
60090.17195999995,11.005,0.050
60090.172549999785,11.102,0.003
60090.17275999999,11.063,0.050
60090.173560000025,11.024,0.050
60090.17434999999,11.105,0.050
60090.17500999989,11.102,0.005
60090.1751600001,11.061,0.050
60090.17596000014,11.065,0.050
60090.17676000018,11.053,0.050
60090.177560000215,11.018,0.050
60090.17825999996,11.112,0.005
60090.17835999979,11.051,0.050
60090.179159999825,11.063,0.050
60090.17994999979,11.088,0.050
60090.180749999825,11.032,0.050
60090.1815200001,11.108,0.005
60090.18154999986,11.061,0.050
60090.182339999825,11.047,0.050
60090.18313999986,11.023,0.050
60090.1839399999,11.083,0.050
60090.18473999994,11.048,0.050
60090.18477999978,11.115,0.005
60090.18553999998,11.042,0.050
60090.186340000015,11.048,0.050
60090.186629999895,11.092,0.003
60090.18714000005,11.076,0.050
60090.18794000009,11.116,0.050
60090.18874000013,11.044,0.050
60090.18954000017,11.071,0.050
60090.190340000205,11.053,0.050
60090.19113999978,11.071,0.050
60090.191939999815,11.094,0.050
60090.19273999985,11.078,0.050
60090.19353999989,11.08,0.050
60090.19433999993,11.033,0.050
60090.19513999997,11.049,0.050
60090.195940000005,11.045,0.050
60090.19674000004,11.084,0.050
60090.19754000008,11.056,0.050
60090.19834000012,11.071,0.050
60090.19914000016,11.057,0.050
60090.199940000195,11.077,0.050
60090.20073999977,11.094,0.050
60090.20120000001,11.096,0.002
60090.201539999805,11.062,0.050
60090.20232999977,11.054,0.050
60090.203129999805,11.042,0.050
60090.20386999985,11.056,0.010
60090.20392999984,11.063,0.050
60090.20472999988,11.064,0.050
60090.20551999984,11.114,0.050
60090.20631999988,11.053,0.050
60090.20711999992,11.089,0.050
60090.20791999996,11.094,0.050
60090.208719999995,11.073,0.050
60090.20950999996,11.053,0.050
60090.210309999995,11.075,0.050
60090.21111000003,11.065,0.050
60090.21192000015,11.09,0.050
60090.212720000185,11.044,0.050
60090.21352000022,11.024,0.050
60090.214319999795,11.062,0.050
60090.21511000022,11.059,0.050
60090.21553999977,11.096,0.003
60090.215909999795,11.055,0.050
60090.21670999983,11.039,0.050
60090.21750999987,11.072,0.050
60090.21830999991,11.037,0.050
60090.21878000023,11.101,0.025
60090.21910999995,11.088,0.050
60090.219909999985,11.075,0.050
60090.22071000002,11.08,0.050
60090.22151000006,11.099,0.050
60090.2223100001,11.069,0.050
60090.22311000014,11.045,0.050
60090.223910000175,11.091,0.050
60090.22470000014,11.061,0.050
60090.225500000175,11.061,0.050
60090.22630000021,11.038,0.050
60090.227099999785,11.04,0.050
60090.22789000021,11.061,0.050
60090.228689999785,11.038,0.050
60090.22948999982,11.057,0.050
60090.23013000004,11.093,0.003
60090.23028999986,11.044,0.050
60090.2310899999,11.062,0.050
60090.23188999994,11.064,0.050
60090.2326799999,11.073,0.050
60090.23347999994,11.033,0.050
60090.234279999975,11.058,0.050
60090.23508000001,11.083,0.050
60090.23600000003,11.11,0.003
60090.236500000115,11.099,0.003
60090.23702999996,11.107,0.003
60090.2444000002,11.1,0.002
60090.25,11.098,0.003
60090.25053999992,11.112,0.004
60090.251099999994,11.1,0.003
60090.25167000014,11.107,0.003
60090.25222000014,11.097,0.003
60090.25881000003,11.101,0.002
60090.25957999984,11.098,0.003
60090.260129999835,11.105,0.003
60090.26067000022,11.103,0.003
60090.26122000022,11.105,0.003
60090.26176000014,11.1,0.003
60090.27289000014,11.097,0.002
60090.28728999989,11.099,0.003
60090.30147999991,11.092,0.002
60090.31573999999,11.096,0.003
60090.34390000021,11.096,0.003
60090.420142000075,11.107,0.011
60090.83956999984,11.081,0.007
60090.84386999998,11.069,0.007
60090.85869000014,11.1131,0.0019
60090.87080000015,11.071,0.061
60090.87313999981,11.084,0.007
60090.874989999924,11.146,0.002
60090.87850000011,11.159,0.002
60090.8921099999,10.999,0.003
60090.89220000012,11.035,0.004
60090.89228999987,11.11,0.00
60090.89440000011,11.031,0.004
60090.896600000095,11.035,0.004
60090.89880000008,11.033,0.004
60090.90038400004,11.2443,0.0029
60090.90100000007,11.03,0.004
60090.904999999795,11.0991,0.0023
60090.91251999978,11.103,0.006
60090.91504399991,11.081,0.011
60090.91978000011,11.121,0.003
60090.921389000025,11.026,0.002
60090.92284699995,11.024,0.002
60090.92430600012,11.018,0.002
60090.92576400004,11.027,0.002
60090.92721100012,11.034,0.002
60090.928669000044,11.031,0.002
60090.93012699997,11.026,0.002
60090.93158600014,11.022,0.002
60090.94118000008,10.863,0.021
60090.944440000225,11.103,0.017
60090.94448600011,11.1,0.001
60091.02382500004,11.114,0.009
60091.03268000018,11.077,0.008
60091.03415999981,11.082,0.008
60091.03544999985,11.079,0.007
60091.06258000014,11.027,0.006
60091.06322300015,11.07,0.003
60091.06347899977,11.074,0.003
60091.06373499986,11.074,0.003
60091.063990999945,11.071,0.003
60091.06424599979,11.076,0.003
60091.06450199988,11.075,0.003
60091.064757999964,11.071,0.003
60091.06501400005,11.072,0.003
60091.116369999945,11.094,0.001
60091.13390999986,11.078,0.134
60091.13390999986,11.14,0.008
60091.142270000186,11.051,0.016
60091.143079999834,11.117,0.003
60091.14710099995,11.153,0.004
60091.152193000074,11.161,0.003
60091.1571800001,11.103,0.003
60091.15767699992,11.156,0.002
60091.16334100021,11.156,0.002
60091.1643699999,11.067,0.050
60091.165169999935,11.081,0.050
60091.16596999997,11.071,0.050
60091.16677000001,11.062,0.050
60091.16757000005,11.075,0.050
60091.16837000009,11.046,0.050
60091.16914599994,11.158,0.002
60091.169170000125,11.047,0.050
60091.16996000009,11.053,0.050
60091.170760000125,11.085,0.050
60091.17109999992,11.114,0.003
60091.17156000016,11.082,0.050
60091.1723600002,11.076,0.050
60091.17315999977,11.057,0.050
60091.17395999981,11.102,0.050
60091.17464300012,11.156,0.002
60091.17475999985,11.064,0.050
60091.17554999981,11.092,0.050
60091.17634999985,11.066,0.050
60091.17714999989,11.085,0.050
60091.177949999925,11.056,0.050
60091.17874999996,11.075,0.050
60091.17955,11.097,0.050
60091.18032900011,11.158,0.002
60091.18033999996,11.083,0.050
60091.18114,11.073,0.050
60091.18194000004,11.076,0.050
60091.18274000008,11.068,0.050
60091.183540000115,11.083,0.050
60091.18434000015,11.066,0.050
60091.185130000114,11.085,0.050
60091.1852500001,11.105,0.003
60091.18593000015,11.076,0.050
60091.18673000019,11.078,0.050
60091.18753000023,11.088,0.050
60091.18796399981,11.154,0.002
60091.1883299998,11.038,0.050
60091.18912999984,11.091,0.050
60091.18992999988,11.085,0.050
60091.19071999984,11.072,0.050
60091.19151999988,11.077,0.050
60091.192319999915,11.091,0.050
60091.19311999995,11.094,0.050
60091.19391999999,11.109,0.050
60091.19417899987,11.155,0.002
60091.19472000003,11.087,0.050
60091.19552000007,11.084,0.050
60091.19631000003,11.045,0.050
60091.19711000007,11.11,0.050
60091.197910000104,11.05,0.050
60091.19871000014,11.053,0.050
60091.199270000216,11.101,0.003
60091.19951000018,11.048,0.050
60091.19975600019,11.156,0.002
60091.20019999985,11.041,0.001
60091.20031000022,11.11,0.050
60091.20110999979,11.054,0.050
60091.20190999983,11.075,0.050
60091.20270999987,11.062,0.050
60091.203410000075,11.081,0.009
60091.203509999905,11.077,0.050
60091.2041600002,11.064,0.027
60091.20429999987,11.077,0.050
60091.205099999905,11.104,0.050
60091.205539999995,11.157,0.002
60091.20589999994,11.072,0.050
60091.20669999998,11.077,0.050
60091.20750000002,11.081,0.050
60091.20830000006,11.087,0.050
60091.209100000095,11.056,0.050
60091.20990000013,11.054,0.050
60091.210690000094,11.072,0.050
60091.21121300012,11.16,0.002
60091.21149000013,11.073,0.050
60091.21229000017,11.046,0.050
60091.21309000021,11.082,0.050
60091.213779999875,11.116,0.003
60091.21388999978,11.101,0.050
60091.21468999982,11.088,0.050
60091.21547999978,11.084,0.050
60091.21627999982,11.071,0.050
60091.216669999994,11.07,0.02
60091.21684100013,11.157,0.002
60091.21707999986,11.104,0.050
60091.217879999895,11.053,0.050
60091.21867999993,11.061,0.050
60091.21947999997,11.069,0.050
60091.22028000001,11.062,0.050
60091.22108000005,11.029,0.050
60091.221880000085,11.095,0.050
60091.2225589999,11.151,0.002
60091.22267000005,11.064,0.050
60091.223470000084,11.093,0.050
60091.22427000012,11.068,0.050
60091.22507000016,11.092,0.050
60091.2258700002,11.064,0.050
60091.22666999977,11.092,0.050
60091.22746999981,11.07,0.050
60091.228240000084,11.109,0.003
60091.22826999985,11.066,0.050
60091.22905999981,11.088,0.050
60091.229263999965,11.147,0.002
60091.22985999985,11.065,0.050
60091.230659999885,11.073,0.050
60091.23145999992,11.104,0.050
60091.23225999996,11.092,0.050
60091.23306,11.066,0.050
60091.23386000004,11.099,0.050
60091.234660000075,11.096,0.050
60091.235040000174,11.114,0.002
60091.23546000011,11.059,0.050
60091.23650600016,11.152,0.002
60091.24216300016,11.15,0.002
60091.242480000015,11.103,0.003
60091.24787000008,11.151,0.002
60091.2485799999,11.051,0.011
60091.25343400007,11.154,0.002
60091.256599999964,11.104,0.002
60091.25912800012,11.156,0.002
60091.26483300002,11.152,0.002
60091.27056000009,11.113,0.003
60091.27081899997,11.15,0.002
60091.278553000186,11.148,0.002
60091.284382999875,11.152,0.002
60091.28470000019,11.115,0.003
60091.289927999955,11.149,0.002
60091.295630000066,11.156,0.002
60091.29899000004,11.111,0.003
60091.30342500005,11.154,0.002
60091.30950300023,11.153,0.002
60091.31300000008,11.111,0.003
60091.315192999784,11.155,0.002
60091.32086399989,11.155,0.002
60091.32655900018,11.157,0.002
60091.32713000011,11.114,0.003
60091.332214999944,11.155,0.002
60091.33789499989,11.156,0.002
60091.34467800008,11.157,0.002
60091.35159200011,11.159,0.002
60091.42048300011,11.089,0.011
60091.81479200022,11.101,0.050
60091.81532400008,11.081,0.063
60091.81585599994,11.067,0.041
60091.81638900004,11.07,0.035
60091.8169209999,11.065,0.035
60091.817454,11.068,0.036
60091.81798599986,11.06,0.032
60091.818518999964,11.06,0.034
60091.819050999824,11.064,0.033
60091.81958300015,11.066,0.036
60091.820115999784,11.055,0.039
60091.82064800011,11.075,0.037
60091.82118100021,11.064,0.035
60091.82171300007,11.059,0.035
60091.82224499993,11.054,0.032
60091.85633999994,11.02,0.003
60091.86567900004,11.1281,0.0018
60091.87472999981,11.059,0.02
60091.883291000035,11.104,0.0046
60091.883925000206,11.099,0.0044
60091.88682699995,11.078,0.0041
60091.88746500015,11.088,0.004
60091.88810200011,11.1,0.0042
60091.88871600013,11.065,0.004
60091.88934799982,11.062,0.0039
60091.88940000022,11.038,0.024
60091.88998400001,11.091,0.004
60091.890618999954,11.069,0.004
60091.91433400009,11.055,0.0024
60091.917768999934,11.075,0.0024
60091.91851999983,11.085,0.010
60091.918922999874,11.09,0.0024
60091.92006399995,11.056,0.0024
60091.92121199984,11.087,0.0024
60091.9220019998,11.066,0.002
60091.92236599978,11.064,0.0024
60091.92346099997,11.076,0.002
60091.923518999945,11.074,0.0024
60091.924672999885,11.075,0.0024
60091.924918999895,11.092,0.002
60091.92582099978,11.066,0.0024
60091.92637699982,11.092,0.002
60091.92697300017,11.077,0.0024
60091.92783599999,11.094,0.002
60091.92812700011,11.069,0.0024
60091.928288999945,11.4243,0.0020
60091.92928199982,11.067,0.0024
60091.929293999914,11.068,0.002
60091.930420000106,11.031,0.012
60091.93043799978,11.067,0.0024
60091.930740000214,11.03,0.012
60091.93075199984,11.045,0.002
60091.93158899993,11.084,0.0024
60091.93221100001,11.048,0.002
60091.938519000076,11.078,0.007
60091.946990000084,11.14,0.005
60091.963070000056,11.136,0.003
60091.99283999996,11.166,0.002
60091.99634000007,11.16,0.002
60091.99984000018,11.156,0.002
60092.05744699994,11.088,0.003
60092.05770300003,11.088,0.003
60092.057959000114,11.084,0.004
60092.0582150002,11.086,0.004
60092.05847000005,11.087,0.003
60092.058726000134,11.093,0.003
60092.05898200022,11.084,0.003
60092.05923799984,11.084,0.003
60092.05949399993,11.081,0.004
60092.059748999774,11.08,0.003
60092.06000499986,11.081,0.003
60092.14832499996,11.104,0.004
60092.15011999989,11.058,0.011
60092.1523099998,11.13,0.005
60092.152441999875,11.1,0.003
60092.15567999985,11.129,0.005
60092.15730800014,11.101,0.002
60092.15892999992,11.132,0.005
60092.162179999985,11.137,0.005
60092.162525999825,11.101,0.002
60092.16544000013,11.136,0.005
60092.1677910001,11.099,0.002
60092.168690000195,11.13,0.005
60092.1719399998,11.133,0.005
60092.17471300019,11.103,0.003
60092.17523999978,11.128,0.005
60092.17593999999,11.113,0.050
60092.176740000024,11.074,0.050
60092.17754000006,11.027,0.050
60092.1783400001,11.072,0.050
60092.178489999846,11.133,0.005
60092.17914000014,11.08,0.050
60092.17994000018,11.069,0.050
60092.18071699981,11.106,0.002
60092.18073000014,11.078,0.050
60092.181530000176,11.083,0.050
60092.18173999991,11.131,0.005
60092.182330000214,11.099,0.050
60092.18312999979,11.093,0.050
60092.183920000214,11.104,0.050
60092.18471999979,11.061,0.050
60092.185519999824,11.071,0.050
60092.186185,11.101,0.002
60092.18631999986,11.069,0.050
60092.1871199999,11.063,0.050
60092.18791999994,11.089,0.050
60092.18871999998,11.082,0.050
60092.189520000014,11.123,0.050
60092.19032000005,11.064,0.050
60092.19112000009,11.082,0.050
60092.19128500018,11.1,0.002
60092.19192000013,11.123,0.050
60092.19272000017,11.092,0.050
60092.193520000204,11.073,0.050
60092.19375000009,11.07,0.04
60092.19426999986,11.122,0.003
60092.19431999978,11.081,0.050
60092.195119999815,11.099,0.050
60092.19591999985,11.097,0.050
60092.19655600004,11.099,0.002
60092.19671999989,11.091,0.050
60092.19750999985,11.066,0.050
60092.19830999989,11.069,0.050
60092.199120000005,11.07,0.050
60092.19990999997,11.102,0.050
60092.200710000005,11.086,0.050
60092.20151000004,11.065,0.050
60092.20180399995,11.1,0.002
60092.20231000008,11.072,0.050
60092.20311000012,11.087,0.050
60092.20391000016,11.069,0.050
60092.204710000195,11.076,0.050
60092.20551000023,11.09,0.050
60092.206309999805,11.072,0.050
60092.20710999984,11.094,0.050
60092.2071130001,11.1,0.002
60092.20790999988,11.075,0.050
60092.20870999992,11.072,0.050
60092.20950999996,11.104,0.050
60092.210309999995,11.077,0.050
60092.21111000003,11.055,0.050
60092.211899999995,11.074,0.050
60092.212342999876,11.096,0.002
60092.21270000003,11.117,0.050
60092.21350000007,11.046,0.050
60092.21429000003,11.074,0.050
60092.21509000007,11.072,0.050
60092.21589000011,11.09,0.050
60092.21669000015,11.087,0.050
60092.217490000185,11.08,0.050
60092.21829000022,11.068,0.050
60092.21843599994,11.096,0.002
60092.219089999795,11.082,0.050
60092.21988000022,11.085,0.050
60092.220679999795,11.114,0.050
60092.22147999983,11.105,0.050
60092.22227999987,11.046,0.050
60092.22271999996,11.126,0.003
60092.22307999991,11.052,0.050
60092.22387999995,11.112,0.050
60092.224679999985,11.069,0.050
60092.225165000185,11.097,0.002
60092.22548000002,11.104,0.050
60092.22628000006,11.075,0.050
60092.2270800001,11.096,0.050
60092.22788000014,11.094,0.050
60092.228680000175,11.107,0.050
60092.22948000021,11.052,0.050
60092.230279999785,11.079,0.050
60092.23043600004,11.095,0.002
60092.23107999982,11.105,0.050
60092.23187999986,11.08,0.050
60092.2326799999,11.104,0.050
60092.23347999994,11.107,0.050
60092.234279999975,11.103,0.050
60092.23508000001,11.087,0.050
60092.23567799991,11.095,0.002
60092.23588000005,11.109,0.050
60092.23668000009,11.096,0.050
60092.23681000015,11.124,0.003
60092.23748000013,11.086,0.050
60092.238280000165,11.102,0.050
60092.2390800002,11.121,0.050
60092.239879999775,11.061,0.050
60092.24067999981,11.084,0.050
60092.240894000046,11.095,0.002
60092.241469999775,11.058,0.050
60092.24226999981,11.132,0.050
60092.24306999985,11.105,0.050
60092.24386999989,11.068,0.050
60092.24466999993,11.073,0.050
60092.24545999989,11.06,0.050
60092.24617299996,11.093,0.002
60092.24625999993,11.095,0.050
60092.247059999965,11.107,0.050
60092.25123000005,11.119,0.003
60092.25145700015,11.094,0.002
60092.25667699985,11.095,0.002
60092.262904,11.096,0.002
60092.26563999988,11.12,0.003
60092.270105999894,11.094,0.002
60092.27575400006,11.095,0.002
60092.28011999978,11.129,0.003
60092.28011999978,11.126,0.003
60092.28022000007,11.129,0.003
60092.280660000164,11.122,0.003
60092.280660000164,11.124,0.003
60092.28080199985,11.095,0.002
60092.281200000085,11.119,0.003
60092.281200000085,11.121,0.003
60092.28175000008,11.117,0.003
60092.28175000008,11.119,0.003
60092.28229,11.128,0.002
60092.28229,11.13,0.002
60092.28615299985,11.093,0.002
60092.28984999983,11.12,0.003
60092.28984999983,11.123,0.003
60092.29039000021,11.122,0.003
60092.29039000021,11.125,0.003
60092.29094000021,11.121,0.003
60092.29094000021,11.123,0.003
60092.2911609998,11.094,0.002
60092.29148000013,11.126,0.003
60092.29148000013,11.129,0.003
60092.29203000013,11.115,0.003
60092.29203000013,11.118,0.003
60092.29434000002,11.131,0.003
60092.2959929998,11.094,0.002
