MJD,mag,mag_err
60705.378079,18.83,0.112
60698.477581,18.697,0.122
60692.432975,18.688,0.167
60688.520683,18.634,0.186
60687.506215,18.779,0.133
60687.505752,18.596,0.146
60681.545208,18.521,0.096
60677.544664,18.564,0.105
60677.54419,18.548,0.11
60666.523287,18.535,0.113
60665.502523,18.273,0.091
60664.48463,18.661,0.136
60639.546157,17.221,0.17
60633.555208,17.106,0.06
60633.545613,17.173,0.055
60632.546574,17.27,0.067
60632.546111,17.171,0.053
